$: |0| finalbitnum: |0| firstbitseller: |0|monero_last_rate: |0| num: |1.0|random_num: |0
$: |67.5175| finalbitnum: |51.56254571428572| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |755.0|random_num: |16.139903934690096
$: |67.5175| finalbitnum: |51.56254571428572| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |756.0|random_num: |19.126058934769937
$: |67.5175| finalbitnum: |51.56254571428572| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |757.0|random_num: |17.933484198508125
$: |67.5175| finalbitnum: |51.56254571428572| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |758.0|random_num: |13.734833405366643
$: |67.5175| finalbitnum: |51.56254571428572| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |759.0|random_num: |12.237169022201005
$: |67.5175| finalbitnum: |51.548727142857146| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |760.0|random_num: |14.666494026936702
$: |67.5175| finalbitnum: |51.544441428571425| firstbitseller: |59.7447|monero_last_rate: |45.63294| num: |761.0|random_num: |16.58211335107234
$: |67.5175| finalbitnum: |51.425259714285716| firstbitseller: |59.11654300000001|monero_last_rate: |45.63294| num: |762.0|random_num: |12.148088326429688
$: |67.5175| finalbitnum: |51.37810257142857| firstbitseller: |59.11654300000001|monero_last_rate: |45.63294| num: |763.0|random_num: |11.986894860079483
$: |67.5175| finalbitnum: |51.37810257142857| firstbitseller: |59.11654300000001|monero_last_rate: |45.63294| num: |764.0|random_num: |13.26323499496834
$: |67.5175| finalbitnum: |51.379116857142854| firstbitseller: |59.11654300000001|monero_last_rate: |45.63294| num: |765.0|random_num: |10.466704237160956
$: |67.5175| finalbitnum: |51.378703571428574| firstbitseller: |59.11654300000001|monero_last_rate: |45.63294| num: |766.0|random_num: |19.99057811061325
$: |67.5175| finalbitnum: |51.668285714285716| firstbitseller: |59.975|monero_last_rate: |45.63294| num: |767.0|random_num: |15.464697384811776
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |768.0|random_num: |13.285191886094356
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |769.0|random_num: |18.677717992610532
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |770.0|random_num: |12.838439659456888
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |771.0|random_num: |16.95390329645719
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |772.0|random_num: |10.316646248830658
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |773.0|random_num: |19.953961223925692
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |774.0|random_num: |17.423493214201375
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |775.0|random_num: |19.072403652306654
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |776.0|random_num: |14.348505320280367
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |777.0|random_num: |18.817971743374674
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |778.0|random_num: |14.304707674984162
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |779.0|random_num: |18.180707030357045
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |780.0|random_num: |15.19842749580464
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |781.0|random_num: |16.5224554477548
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |782.0|random_num: |19.974843670478897
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |783.0|random_num: |10.359710308846992
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |784.0|random_num: |12.794552061060493
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |785.0|random_num: |11.447734125265839
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |786.0|random_num: |14.474552148741651
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |787.0|random_num: |18.52105928066067
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |788.0|random_num: |16.395554873466683
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |789.0|random_num: |14.209396143780442
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |790.0|random_num: |13.311164339635663
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |791.0|random_num: |13.282511046542226
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |792.0|random_num: |15.9364068373087
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |793.0|random_num: |15.488580845688746
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |794.0|random_num: |19.184347804411395
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |795.0|random_num: |16.497634253939502
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |796.0|random_num: |11.301454602064423
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |797.0|random_num: |10.163542522124713
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |798.0|random_num: |16.94812399030817
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |799.0|random_num: |14.095498017958498
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |800.0|random_num: |11.281509406766412
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |801.0|random_num: |10.73349762833255
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |802.0|random_num: |15.085134415320857
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |803.0|random_num: |13.820855596980412
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |804.0|random_num: |11.61577502424895
$: |67.5175| finalbitnum: |49.53857142857142| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |805.0|random_num: |17.895890355448564
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |806.0|random_num: |19.33790303208706
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |807.0|random_num: |15.833795247189398
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |808.0|random_num: |14.595266665717363
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |809.0|random_num: |11.862446009886154
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |810.0|random_num: |12.670586090709342
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |811.0|random_num: |14.346373867306996
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |812.0|random_num: |18.56010046486007
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |813.0|random_num: |15.676516237815623
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |814.0|random_num: |16.96480463640939
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |815.0|random_num: |13.207940824978841
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |816.0|random_num: |14.318403449131797
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |817.0|random_num: |17.866027937437647
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |818.0|random_num: |11.16100046726096
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |819.0|random_num: |15.12598367807577
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |820.0|random_num: |14.176696822496053
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |821.0|random_num: |14.415418457192882
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |822.0|random_num: |16.419905373757516
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |823.0|random_num: |11.123896885655919
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |824.0|random_num: |11.096172905803382
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |825.0|random_num: |17.618130034957225
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |826.0|random_num: |18.972406957063868
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |827.0|random_num: |12.22465102577706
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |828.0|random_num: |18.37352635347706
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |829.0|random_num: |16.422046152420968
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |830.0|random_num: |11.67337100424274
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |831.0|random_num: |15.862652806883258
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |832.0|random_num: |14.456961018174159
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |833.0|random_num: |14.66826106233122
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |834.0|random_num: |11.003058828116542
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |835.0|random_num: |19.395610367295323
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |836.0|random_num: |15.317450949179587
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |837.0|random_num: |13.226662436764759
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |838.0|random_num: |18.76894722654551
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |839.0|random_num: |15.49021892786526
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |840.0|random_num: |11.70136586276131
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |841.0|random_num: |16.178251915382518
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |842.0|random_num: |17.778857010913853
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |843.0|random_num: |17.93057102572215
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |844.0|random_num: |17.777283694108263
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |845.0|random_num: |13.145902379583013
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |846.0|random_num: |18.05908276341531
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |847.0|random_num: |17.41071717815378
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |848.0|random_num: |17.5956952265743
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |849.0|random_num: |17.146423067355915
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |850.0|random_num: |10.721968995592375
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |851.0|random_num: |13.88550384566416
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |852.0|random_num: |12.281770766974375
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |853.0|random_num: |17.4900376681112
$: |67.5175| finalbitnum: |49.502857142857145| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |854.0|random_num: |14.958569575754865
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |855.0|random_num: |15.042913175967245
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |856.0|random_num: |12.555762613255098
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |857.0|random_num: |17.406513712895997
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |858.0|random_num: |12.444009231664067
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |859.0|random_num: |13.435135065848776
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |860.0|random_num: |18.47940943464961
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |861.0|random_num: |11.978776546232892
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |862.0|random_num: |14.890906805931179
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |863.0|random_num: |14.207488552646671
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |864.0|random_num: |11.963956853174427
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |865.0|random_num: |18.565279928852398
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |866.0|random_num: |12.753090641403388
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |867.0|random_num: |18.268053545674633
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |868.0|random_num: |12.09496337663299
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |869.0|random_num: |14.062348637418498
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |870.0|random_num: |16.28633668701573
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |871.0|random_num: |19.17605821065365
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |872.0|random_num: |15.715678434508263
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |873.0|random_num: |16.387902284117462
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |874.0|random_num: |14.940314744257709
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |875.0|random_num: |16.83377448745768
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |876.0|random_num: |19.588037799225443
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |877.0|random_num: |11.077691204882573
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |878.0|random_num: |16.978913194047333
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |879.0|random_num: |16.02557954108038
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |880.0|random_num: |13.02151374148566
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |881.0|random_num: |18.572497729951913
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |882.0|random_num: |14.204103634910098
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |883.0|random_num: |19.43129635306156
$: |67.5175| finalbitnum: |49.488571428571426| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |884.0|random_num: |19.002435081045938
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |885.0|random_num: |11.175944888962013
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |886.0|random_num: |17.91780184818252
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |887.0|random_num: |19.554166884081603
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |888.0|random_num: |14.738389509933345
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |889.0|random_num: |13.595872803879395
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |890.0|random_num: |10.688088328684618
$: |67.5175| finalbitnum: |49.48571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |891.0|random_num: |11.468042643693522
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |892.0|random_num: |17.09284091070585
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |893.0|random_num: |12.327094005169332
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |894.0|random_num: |18.169563147021666
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |895.0|random_num: |16.062970544729737
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |896.0|random_num: |15.742593651074142
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |897.0|random_num: |12.258147760215989
$: |67.5175| finalbitnum: |49.58571428571428| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |898.0|random_num: |14.80850344775328
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |899.0|random_num: |15.030725240013977
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |900.0|random_num: |11.516189576149715
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |901.0|random_num: |14.405440436097175
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |902.0|random_num: |19.110253864390685
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |903.0|random_num: |11.169743334467322
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |904.0|random_num: |10.844980315147538
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |905.0|random_num: |16.30859699759794
$: |67.5175| finalbitnum: |49.614285714285714| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |906.0|random_num: |13.69260983965274
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |907.0|random_num: |15.052862166755824
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |908.0|random_num: |16.410179366896873
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |909.0|random_num: |12.54813542201614
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |910.0|random_num: |15.426160872545854
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |911.0|random_num: |12.804281610927326
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |912.0|random_num: |13.168643126983659
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |913.0|random_num: |18.68372640851401
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |914.0|random_num: |18.028427373485258
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |915.0|random_num: |10.186567730950713
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |916.0|random_num: |10.343608722442557
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |917.0|random_num: |19.726880614422583
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |918.0|random_num: |12.393396030490678
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |919.0|random_num: |12.82039526994101
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |920.0|random_num: |15.384184185308767
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |921.0|random_num: |13.362262355152748
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |922.0|random_num: |10.541141196770084
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |923.0|random_num: |12.84639096746674
$: |67.5175| finalbitnum: |49.7| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |924.0|random_num: |17.344831161393287
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |925.0|random_num: |11.11800666871184
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |926.0|random_num: |13.701030033287346
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |927.0|random_num: |16.352371840769823
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |928.0|random_num: |10.005634670804797
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |929.0|random_num: |19.184397158093503
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |930.0|random_num: |11.870148370674418
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |931.0|random_num: |14.937753236074705
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |932.0|random_num: |10.838956314496944
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |933.0|random_num: |17.28117751046422
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |934.0|random_num: |12.871440169309407
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |935.0|random_num: |18.87673892059148
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |936.0|random_num: |13.174096291518024
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |937.0|random_num: |15.314808911568612
$: |67.5175| finalbitnum: |49.77571428571429| firstbitseller: |56.0|monero_last_rate: |45.63294| num: |938.0|random_num: |19.302806153627003
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |939.0|random_num: |16.04149724549651
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |940.0|random_num: |13.218770948301694
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |941.0|random_num: |18.476034342784146
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |942.0|random_num: |12.96952461201471
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |943.0|random_num: |16.931639604910348
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |944.0|random_num: |10.837693292029485
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |945.0|random_num: |19.603062310106885
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |946.0|random_num: |13.062009409052443
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |947.0|random_num: |12.180003711208885
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |948.0|random_num: |10.24799265256841
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |949.0|random_num: |16.840007481948074
$: |67.5175| finalbitnum: |49.62285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |950.0|random_num: |15.181108048448525
$: |67.5175| finalbitnum: |49.67285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |951.0|random_num: |14.179892769389836
$: |67.5175| finalbitnum: |49.67285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |952.0|random_num: |11.323796740352634
$: |67.5175| finalbitnum: |49.67285714285714| firstbitseller: |55.93|monero_last_rate: |45.63294| num: |953.0|random_num: |19.928698675324164
